T
100.0
87.74260950716281
75.93387914985479
64.9736820765641
55.1730738635856
46.72959551068865
39.720819447402526
34.11500804845945
29.794473021243046
26.58546732547113
24.288408249354166
22.703585395749478
21.649593252376793
20.973843309136715
20.55613518427157
20.30716556660135
20.164060104514107
20.084727136746977
20.042305138018673
20.02042135031762
20.00952931798706
20.004297499817877
20.001870325159302
20.00077823939182
20.000290342559342
20.00004635436434
19.99985073393228
19.999549092967325
19.998931559202614
19.99761971216372
19.99489534150969
19.98942393386612
19.978818283700978
19.958984994275664
19.923208614278632
19.860966205597695
19.756539173168175
19.58760168702457
19.324103651092774
18.927897937668853
18.353633168633973
17.551381744689643
16.471247987885228
15.06979513814939
13.317601122327842
11.2067315341036
8.756579480858974
6.016530212536301
3.0643476232092977
0.0
100.0
87.74260950716281
75.93387914985479
64.9736820765641
55.1730738635856
46.72959551068865
39.720819447402526
34.11500804845945
29.794473021243046
26.58546732547113
24.288408249354166
22.703585395749478
21.649593252376793
20.973843309136715
20.55613518427157
20.30716556660135
20.164060104514107
20.084727136746977
20.042305138018673
20.02042135031762
20.00952931798706
20.004297499817877
20.001870325159302
20.00077823939182
20.000290342559342
20.00004635436434
19.99985073393228
19.999549092967325
19.998931559202614
19.99761971216372
19.99489534150969
19.98942393386612
19.978818283700978
19.958984994275664
19.923208614278632
19.860966205597695
19.756539173168175
19.58760168702457
19.324103651092774
18.927897937668853
18.353633168633973
17.551381744689643
16.471247987885228
15.06979513814939
13.317601122327842
11.2067315341036
8.756579480858974
6.016530212536301
3.0643476232092977
0.0
100.0
87.74260950716281
75.93387914985479
64.9736820765641
55.1730738635856
46.72959551068865
39.720819447402526
34.11500804845945
29.794473021243046
26.58546732547113
24.288408249354166
22.703585395749478
21.649593252376793
20.973843309136715
20.55613518427157
20.30716556660135
20.164060104514107
20.084727136746977
20.042305138018673
20.02042135031762
20.00952931798706
20.004297499817877
20.001870325159302
20.00077823939182
20.000290342559342
20.00004635436434
19.99985073393228
19.999549092967325
19.998931559202614
19.99761971216372
19.99489534150969
19.98942393386612
19.978818283700978
19.958984994275664
19.923208614278632
19.860966205597695
19.756539173168175
19.58760168702457
19.324103651092774
18.927897937668853
18.353633168633973
17.551381744689643
16.471247987885228
15.06979513814939
13.317601122327842
11.2067315341036
8.756579480858974
6.016530212536301
3.0643476232092977
0.0
100.0
87.74260950716281
75.93387914985479
64.9736820765641
55.1730738635856
46.72959551068865
39.720819447402526
34.11500804845945
29.794473021243046
26.58546732547113
24.288408249354166
22.703585395749478
21.649593252376793
20.973843309136715
20.55613518427157
20.30716556660135
20.164060104514107
20.084727136746977
20.042305138018673
20.02042135031762
