p
0.6552661046296058
6.829654050647925
4.319287866517738
6.448082022823765
8.95137744717944
4.296153083489186
6.485401871069542
7.979822821405248
3.4992207075189414
6.435811217963604
6.8795021910456935
2.744198777805167
6.343934679984445
5.565793618899642
2.088471411094768
6.1648260708975915
4.115974846196982
1.6822257269379886
5.855891162466225
2.6836616925048564
1.4421588386772317
5.347021739141564
1.3804314939460187
1.441873229948677
4.786252614814368
0.42329602786332754
1.799055069018281
3.7315783281707278
2.3886115178100886
2.6026234537124653
-4.238885177515568
2.1126410453008164
-9.909865078562564
-14.26871655807857
1.5356588437750491
-12.077459328391466
-13.298714234578057
0.6905565069444743
-14.831059036032558
-11.880826510681533
-0.4708951676222056
-17.18676648227794
-10.281250257688555
-2.2792836478004705
-19.221684013592583
-8.550882690699641
-4.367569483930339
-20.278023746443207
-6.617862135847601
-7.226654975699593
-20.646604029532327
-4.93805686553693
-10.463302921081459
-20.468071247838637
-3.956611475469404
-14.513655391264876
-18.501528094290798
-8.9248786431287
-12.157539441785282
-10.800960813795175
2.070896642220941
12.182906811584717
-2.0003103951159558
-6.695767482519962
13.461477364038545
-2.8694950848382224
-4.007085908740482
13.418086330698113
-5.449290572513892
-0.7845286679288321
13.151776590206849
-7.154083540391802
2.5906300216693268
12.673677703643545
-7.889482652541886
6.321013223114889
11.095203901912244
-7.878714340030257
10.080780422725027
8.553805935060673
-7.042896162733469
13.030408306198991
5.588435542046581
-6.073663361463577
14.362377247610905
1.7251444387849284
-5.1547024157252075
6.218566834180076
3.1802603277165975
4.124358231857893
-0.7564928204401371
20.987896533296826
7.774969475004447
5.691876547188653
25.973326225602676
6.875391898902601
8.01397821924483
24.68758779233941
3.3921057729114605
10.34684332125291
23.0092684453421
0.5601089807113362
12.431038768022008
20.427792604696254
-1.6752340715905238
14.157844491575712
16.905459900164313
-3.19422326897225
15.803395832919804
12.28592561888112
-4.059827278830201
16.916833165197822
7.5766930087844475
-4.00049490449771
17.3962938870705
4.9139702667253875
-3.0109269436472306
10.692849359704297
7.319176641678759
8.024351958172698
-5.703162338597846
3.2205103075100254
-14.889054981723108
-15.979897937343605
3.0724500043136116
-17.550218087281408
-13.844963858415898
1.3294509844359597
-20.7064143451488
-11.446910427237531
-0.4319456997905149
-23.036498736250746
-9.462321480718764
-2.853170437469898
-24.56454235283261
-7.464763879793965
-5.952402158795752
-25.309395257629504
-5.192614862682066
-10.175930423091117
-25.364138159022254
-3.6679572227500374
-13.707961001136391
-24.769539109907086
-3.036986977966034
-16.433480417369957
-23.868189585717744
-9.926070844883784
-13.877794021074102
-11.419977412785865
2.5532738515794757
13.892737343619892
-3.1685489938855222
-2.2244591410936705
16.5679555876038
-4.512683866281479
0.9515979291544303
15.429779503200026
-6.77277275211433
4.034503788181947
14.348137523471987
-7.745070743565795
7.352679729170966
13.19358923736522
-7.744673296457089
10.329934427348816
11.360933410012022
-6.9934666480371295
14.057721942238867
8.894519452709229
-5.28434156589265
16.83841343322258
6.500440947934859
-3.9632335334419846
17.838396323309617
3.7578871467807007
-3.1816179418052792
9.462323304049022
5.943311931252334
7.226488091795716
-1.916648394039399
18.341471910990414
2.959926252983692
5.852716913410598
23.791294609873674
1.9337979205342108
8.27650367583789
21.78829427099499
-0.9439064399650516
10.444913651585566
19.44790423397008
-3.305963077779924
11.728826049710595
16.200764119940143
-5.229639441321038
12.533094296285372
12.537881843839337
-6.6279617617925535
13.167172722509529
6.838591539902394
-8.326777485442756
12.995637572676486
1.8628204941670017
-8.768923730538685
12.878319451746009
-0.7551671469012655
-8.11241140116495
6.1245170838697565
1.9183363890758223
3.257791321709528
-4.169572122346214
2.2820687293322615
-17.652469808111277
